ID,Name,Damage,Healing,Duration,Cooldown,Accuracy,Type,Popularity,Description
2498,Face Punch X,10,,,,100%,Humanoid,0,"100% Hit Chance  Quickly the enemy directly in the face as hard as you can, dealing 10 Humanoid damage.   Damage increases by 10 each time it is used. Max 30 Humanoid damage."
809,Roll,10,,3 turns,,100%,Dragonkin,0,"100% Hit Chance  Lil' Deathwing performs a flying roll, dealing 10 Dragonkin damage and enraging the user, increasing the damage they deal by 25% for 3 rounds."
1905,Bend Time,,,2 turns,6 turns,,Dragonkin,0,The next pet you swap in will have all of its cooldowns reset. Used by 3 battle pets. In the Dragonkin Battle Pet Abilities category. Always up to date.
2283,Dragon's Call,25,,,3 turns,100%,Dragonkin,0,"100% Hit Chance  Your flight emits a piercing cry at your enemy, dealing 25 Dragonkin damage. Deals 7 additional Dragonkin damage for each additional pet on your team that is the same species as the caster."
2509,Life Sap,10,100,,,100%,Dragonkin,0,100% Hit Chance  Controls the power of life itself to deal 10 Dragonkin damage.  The user is healed for 100% of the damage dealt. Used by 1 battle pets.
2405,Return to Rest,,,,7 turns,100%,Undead,0,"The caster returns to death, avoiding the opponent's attack. The user then swaps automatically with your lowest health pet. Used by 7 battle pets."
2414,Hateful Strike,120,,,2 turns,100%,Undead,0,"100% Hit Chance  Strikes at the enemy, dealing 120 Undead damage. Used by 1 battle pets. In the Undead Battle Pet Abilities category. Always up to date."
2455,Deliberate Retreat,,50,,6 turns,100%,Critter,0,"Instantly heals all allies for 25.  At the end of the round, the user swaps automatically with your highest health pet. Used by 9 battle pets."
1103,Righteous Inspiration,,,1 turns,8 turns,100%,Magic,0,"The user inspires a friendly pet to charge into battle. This ability always goes first.  The swapped-in pet has double speed and damage for 1 rounds. If all their friends are dead, the user can still inspire themself.  This ability starts on cooldown."
1536,Arcane Dash,40,,1 turns,5 turns,25%,Magic,0,100% Hit Chance  Deals 40 Magic damage and has a 25% chance to stun the target. Used by 7 battle pets. In the Magic Battle Pet Abilities category.
1758,Ironskin,,,2 turns,4 turns,100%,Magic,0,Reduces up to 15 damage from each attack against you.   Lasts 2 rounds. Used by 13 battle pets. In the Magic Battle Pet Abilities category. Always up to date.
1967,Void Gate,20,,,2 turns,100%,Magic,0,100% Hit Chance  Deals 20 Magic damage and forces the opponent's highest health pet to swap into battle. Used by 6 battle pets. In the Magic Battle Pet Abilities category.
2318,Illusionary Barrier X,,,,3 turns,100%,Magic,0,Creates an illusion that blocks two attacks. Allied and enemy attacks both count. Used by 1 battle pets. In the Magic Battle Pet Abilities category.
2435,Mana Flare,,,1 turns,3 turns,100%,Magic,0,Deals 40 Magic damage each time you take direct damage.  Lasts 1 rounds. Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date.
2523,Shadow Bolt Volley,45,,,3 turns,100%,Magic,0,"100% Hit Chance  Hurls bolts of shadow at the enemy team, dealing 15 Magic damage to the enemy team. Used by 1 battle pets. In the Magic Battle Pet Abilities category."
371,Sticky Goo,10,,5 turns,,100%,Elemental,0,"100% Hit Chance  Flings a sticky goo at the target, dealing 10 Elemental damage and making it impossible to flee for 5 rounds. Used by 16 battle pets."
1013,Call of Winter,30,,9 turns,3 turns,100%,Elemental,0,"100% Hit Chance  Deals 8 Elemental damage to enemy team and causes a Blizzard for 9 rounds. Deals additional damage against targets already Chilled.  During a Blizzard, all pets are considered Chilled."
1717,Discharge,40,,2 turns,5 turns,100%,Elemental,0,"100% Hit Chance  Unleashes all remaining charge, dealing 40 Elemental damage.  For a short time your type is transformed into Critter. Used by 3 battle pets."
2027,Evasive Stalk,20,,,,100%,Elemental,0,"100% Hit Chance  Hurls a stone, dealing 20 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category. Always up to date."
2410,Sunshell,15,,9 turns,3 turns,100%,Elemental,0,"100% Hit Chance  Reflect the light of Bastion at all enemies, dealing 5 Elemental damage and transforming the weather into a sunny day for 9 rounds.  During a sunny day, the maximum health of all pets is increased by 50%. and healing done is increased by 25%."
2515,Windfury,18,,,,100%,Elemental,0,"100% Hit Chance  Attack with the force of a howling gale, striking your enemy twice.  Each hit deals 9 Elemental damage. Used by 2 battle pets."
997,Vengeance,,,,2 turns,100%,Beast,0,100% Hit Chance  A vengeful attack that deals Beast damage equal to the last hit taken by the user. Used by 13 battle pets. In the Beast Battle Pet Abilities category.
2325,Tail Smash X,20,,,3 turns,100%,Beast,0,100% Hit Chance  Deals 20 Beast damage and forces the opponent's lowest health pet to swap into battle. Used by 1 battle pets. In the Beast Battle Pet Abilities category.
1570,Tentacle Slap,21,,,,100%,Aquatic,0,"100% Hit Chance  Slaps the enemy with its tentacle, dealing 21 Aquatic damage. Used by 22 battle pets. In the Aquatic Battle Pet Abilities category."
1578,Hot Soup,15,,,,100%,Aquatic,0,"100% Hit Chance  Hot soup spills over, dealing 15 Aquatic damage.   Damage increases by 5 each time it is used. Max 25 Aquatic damage. Used by 1 battle pets."
2451,First Croak,6,,2 turns,3 turns,100%,Aquatic,0,"100% Hit Chance  Release a bone-shattering croak, dealing 6 Aquatic damage and adding 5 damage to every attack against the target for 2 rounds."
1583,Warning!,,,,8 turns,100%,Mechanical,0,"The user is alerted, avoiding the opponent's attack. The user then swaps automatically with your highest health pet. Used by 9 battle pets. A battle pet ability."
2229,Sonic Detonator,30,,,3 turns,100%,Mechanical,0,"100% Hit Chance  Toss a sonic detonator at your target, dealing 20 Mechanical to your enemy and an additional 5 Mechanical damage to any other enemies when it detonates."
2237,Razor Talons,,,3 turns,,100%,Mechanical,0,100% Hit Chance  Adds 8 damage to every attack against the target.   Lasts 3 rounds. Used by 10 battle pets. In the Mechanical Battle Pet Abilities category.
2321,Call Lightning X,35,,5 turns,5 turns,100%,Mechanical,0,"100% Hit Chance  Deals 35 Mechanical damage and causes a Lightning Storm for 5 rounds.  During a Lightning Storm, all pets deal 10 bonus Mechanical damage on each attack and Mechanical abilities deal 25% additional damage."
765,Holy Sword,21,,,,100%,Humanoid,0,"100% Hit Chance  Slices with El'druin, dealing 21 Humanoid damage. Used by 1 battle pets. A battle pet ability from World of Warcraft. Always up to date."
767,Holy Charge,50,,,3 turns,100%,Humanoid,0,"100% Hit Chance  Gathers energy for one round, then unleashes it on the next, dealing 50 Humanoid damage. Used by 3 battle pets. A battle pet ability from World of Warcraft."
1004,Gilded Fist,21,,,,100%,Humanoid,0,"100% Hit Chance  Smashes the enemy, dealing 21 Humanoid damage. Used by 3 battle pets. A battle pet ability from World of Warcraft. Always up to date."
1719,Ban Hammer,21,,,,100%,Humanoid,0,"100% Hit Chance  Clobbers the enemy with a nerf, dealing 21 Humanoid damage. Used by 2 battle pets. A battle pet ability from World of Warcraft."
2401,Face Punch,10,,,1 turns,100%,Humanoid,0,"100% Hit Chance  Punch the enemy directly in the face, dealing 10 Humanoid damage.   Damage increases by 10 each time it is used. Max 30 Humanoid damage."
784,Shriek,10,,3 turns,,100%,Dragonkin,0,"100% Hit Chance  Lets out a loud shriek, dealing 10 Dragonkin damage and reducing the damage the target deals by 25% for 3 rounds. Used by 30 battle pets."
1991,Ancient Knowledge,,35,5 turns,5 turns,100%,Dragonkin,0,Heals the user for 35 health and increases the maximum health of your active pet by 10 per level for 5 rounds. Used by 4 battle pets. A battle pet ability.
2099,Sting,35,,,10 turns,100%,Flying,0,"100% Hit Chance  Plunge your stinger straight into the enemy's chest, dealing 35 Flying damage.  Then die a horrible death. Used by 3 battle pets."
2288,Cluck,20,,4 turns,2 turns,100%,Flying,0,"100% Hit Chance  Lets out a loud squawk, dealing 20 Flying damage and reducing the damage the target deals by 25% for 4 rounds. Used by 4 battle pets."
2457,Blood Harvest,30,300,,2 turns,100%,Flying,0,100% Hit Chance  Deals 10 Flying damage to each of the enemy's pets and heals your pets by the same amount. Used by 3 battle pets. A battle pet ability.
1959,Great Cleave,23,,,2 turns,100%,Undead,0,"100% Hit Chance  Cleave your enemies, dealing 23 Undead damage, split evenly amongst them. Used by 6 battle pets. In the Undead Battle Pet Abilities category."
2084,Mummy Wrap,10,,1 turns,3 turns,100%,Undead,0,100% Hit Chance  Deals 10 Undead damage and increases your chance to block an attack by 100%.  Lasts 1 rounds. Used by 3 battle pets. A battle pet ability.
2347,Raise Dead,,,,8 turns,,Undead,0,"Bring all other friendly pets back to life, returning them to 5% health. Used by 2 battle pets. In the Undead Battle Pet Abilities category."
193,Flank,30,,,,50%,Critter,0,"100% Hit Chance  Flanks the enemy 1-2 times, dealing 10 Critter damage per hit.  Hits an additional time if the user attacks first. Used by 62 battle pets."
541,Chew,,,1 turns,1 turns,100%,Critter,0,"Patiently chew some grass. On the next round, you will deal 25 Critter damage in addition to your next attack.  Chew can deal damage from the back row."
2430,Scrabble,43,,,,100%,Critter,0,"100% Hit Chance  Scratch wildly, dealing 18 Critter damage, or 25 Critter damage if the user strikes first. Used by 5 battle pets. A battle pet ability."
194,Metabolic Boost,15,,1 turns,,100%,Magic,0,100% Hit Chance  Instantly deals 15 Magic damage and increases your speed by 100% for 1 round. Used by 3 battle pets. In the Magic Battle Pet Abilities category.
198,Zergling Rush,45,,2 turns,,100%,Magic,0,"100% Hit Chance  Starts a Zergling Rush, causing 9 Magic damage on the first round, 15 Magic on the second round, and 21 Magic on the third round.  Opponents struck by the rush take 50% increased damage for 2 rounds.  Zergling Rush continues for 3 rounds."
478,Magic Hat,20,,,,100%,Magic,0,"100% Hit Chance  Throws his hat at the enemy, dealing 20 Magic damage. Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date."
836,Baneling Burst,40,,,,100%,Magic,0,"100% Hit Chance  Instantly kills the caster, dealing damage equal to 40% of the user's total health to the current enemy. This damage cannot be dodged, blocked, or avoided."
977,Uncertainty,,,1 turns,3 turns,100%,Magic,0,Increases your critical strike chance by 100% and reduces your accuracy by 25% for 1 rounds. Used by 6 battle pets. In the Magic Battle Pet Abilities category.
1031,Jadefire Lightning,27,,,2 turns,100%,Magic,0,100% Hit Chance  Brings forth jadefire lightning to deal 9 Magic damage to the enemy team. Used by 2 battle pets. In the Magic Battle Pet Abilities category.
1765,Phase Punch,10,,,4 turns,100%,Magic,0,100% Hit Chance  Deals 10 Magic damage and forces an opponent's pet to swap into battle. Used by 6 battle pets. In the Magic Battle Pet Abilities category.
2387,Mind Games,,,3 turns,4 turns,100%,Magic,0,Addius has cursed your pet team. Choose which detriment you want to your team to suffer! Used by 1 battle pets. In the Magic Battle Pet Abilities category.
1045,Barkskin,,,5 turns,,100%,Elemental,0,Reduces up to 5 damage from each attack against you.   Lasts 5 rounds. Used by 10 battle pets. In the Elemental Battle Pet Abilities category.
1594,Incineration Security Measures,35,,,,100%,Elemental,0,100% Hit Chance  Deals 15 Elemental damage to the enemy's active pet and 10 Elemental damage to the enemy's backline pets. Used by 1 battle pets.
1598,Unstable Shield,,,2 turns,4 turns,100%,Elemental,0,Deals 20 Elemental damage each time you take direct damage.  Lasts 2 rounds. Used by 1 battle pets. In the Elemental Battle Pet Abilities category.
2025,Wild Throw,20,,,,100%,Elemental,0,"100% Hit Chance  Hurls a stone, dealing 20 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category. Always up to date."
2029,The Final Pop,20,,,,100%,Elemental,0,"100% Hit Chance  Hurls a stone, dealing 20 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category. Always up to date."
2377,Holy Blast,10,,,,100%,Elemental,0,"100% Hit Chance  Blasts the enemy with holy light, dealing 10 Elemental damage.   Damage increases by 5 each time it is used. Max 30 Elemental damage."
930,Huge Fang,20,,,1 turns,100%,Beast,0,100% Hit Chance  Deals 20 Beast damage. Damage increases by 5 each time it hits. Max 40 Beast damage. Used by 12 battle pets. In the Beast Battle Pet Abilities category.
1070,Skunky Brew,20,,5 turns,3 turns,100%,Beast,0,"100% Hit Chance  Throws some nasty brew at the target, dealing 20 Beast damage and making it impossible to flee for 5 rounds. Used by 1 battle pets."
2431,Feast,40,,,3 turns,50%,Beast,0,50% Hit Chance  Deals 40 Beast damage.  Always hits if the target is Bleeding. Used by 9 battle pets. In the Beast Battle Pet Abilities category.
2309,Tidal Wave X,42,,,2 turns,100%,Aquatic,0,100% Hit Chance  Deals 14 Aquatic damage to the enemy's pets.  Destroys objects created by both teams. Used by 2 battle pets. In the Aquatic Battle Pet Abilities category.
2313,Pinch X,15,,,,100%,Aquatic,0,"100% Hit Chance  Pinch the target with your massive claw, dealing 15 Aquatic damage.  Damage increases by 5 each time it is used. Max 50 Aquatic damage."
2331,Blood in the Water X,70,,,3 turns,25%,Aquatic,0,25% Hit Chance  Deals 70 Aquatic damage.  Always hits if the target is Bleeding. Used by 1 battle pets. In the Aquatic Battle Pet Abilities category.
2473,Otter Breath,10,,,,100%,Aquatic,0,"100% Hit Chance  Overwhelms the enemy with otter breath, dealing 10 Aquatic damage.   Damage increases by 5 each time it is used. Max 30 Aquatic damage."
1024,Reboot,,70,2 turns,5 turns,100%,Mechanical,0,"Reboots the operating system, performing no actions for two rounds, then recovers 70 health. Used by 15 battle pets. In the Mechanical Battle Pet Abilities category."
1670,Lightning Conductor,20,,1 turns,,100%,Mechanical,0,"100% Hit Chance  Launches an electrical bolt at the target, dealing 20 Mechanical damage.  Reduces the target's damage done by 25% for 1 rounds."
1733,Extra Plating,,,3 turns,4 turns,100%,Mechanical,0,"The user equips additional plating, reducing all damage taken by 50% for 3 rounds. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category."
1922,Storm Coil,27,,,3 turns,100%,Mechanical,0,100% Hit Chance  Deals 27 Mechanical damage split evenly across the enemy team. Used by 2 battle pets. In the Mechanical Battle Pet Abilities category.
2087,Quaking Drill,96,,,3 turns,100%,Mechanical,0,100% Hit Chance  Deals 16 Mechanical damage instantly to all enemy pets.  Prone to malfunction. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category.
2089,The Big One,180,,,2 turns,100%,Mechanical,0,"100% Hit Chance  The Rocket Chicken releases ""The Big One"", dealing 30 Mechanical damage to the enemy team.  Prone to malfunction. Used by 1 battle pets."
2328,Alert!!,25,,,,100%,Mechanical,0,"100% Hit Chance  Surprises the enemy with several mechanostriders, dealing 25 Mechanical damage. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category."
2384,Hammer,10,,,4 turns,100%,Mechanical,0,100% Hit Chance  Deals 10 Mechanical damage and forces an opponent's pet to swap into battle. Used by 9 battle pets. In the Mechanical Battle Pet Abilities category.
2413,Rapid Turret,,,4 turns,,100%,Mechanical,0,"Builds a turret that assaults the enemy team's front pet, dealing 9 Mechanical damage each round.   Each turret lasts 4 rounds. Used by 1 battle pets."
768,Omnislash,21,,,,100%,Humanoid,0,"100% Hit Chance  Attacks the enemy in the blink of an eye, dealing 7 Humanoid damage to all enemy pets. Used by 4 battle pets. A battle pet ability from World of Warcraft."
1047,Frolick,,,2 turns,4 turns,100%,Humanoid,0,"Dance and play wildly, increasing your chance to dodge an attack by 50%.  Lasts 2 rounds. Used by 8 battle pets. A battle pet ability from World of Warcraft."
1077,Spin Kick,20,,,4 turns,100%,Humanoid,0,100% Hit Chance  Deals 20 Humanoid damage.  Interrupts the opponent's round if the user goes first. Used by 1 battle pets. A battle pet ability from World of Warcraft.
1336,Who's The Best Elekk In The Whole World?,,,,,100%,Humanoid,0,Relish in your dominance as the greatest stuffed animal ever. Used by 2 battle pets. A battle pet ability from World of Warcraft. Always up to date.
1535,Murkmorphosis,,,5 turns,5 turns,100%,Humanoid,0,"Unleash the inner demon, increasing damage dealt and critical strike chance by 25% for 5 rounds. Used by 2 battle pets. A battle pet ability from World of Warcraft."
1840,Blitz,30,,,,50%,Humanoid,0,"100% Hit Chance  Pummels the enemy 1-2 times, dealing 10 Humanoid damage per hit.  Hits an additional time if the user attacks first. Used by 3 battle pets."
2011,Hate Mail,15,,3 turns,1 turns,100%,Humanoid,0,"100% Hit Chance  Go into a frenzy, dealing 15 Humanoid damage and increasing the damage you deal by 25% for 3 rounds. Used by 6 battle pets."
1960,Twilight Meteorite,45,,,5 turns,100%,Dragonkin,0,"100% Hit Chance  Call forth a twilight meteor onto your enemies, dealing 45 Dragonkin damage, split evenly amongst them. Used by 5 battle pets."
2333,Lift-Off X,30,,1 turns,3 turns,100%,Flying,0,"100% Hit Chance  Fly up high, becoming unattackable for one round.  On the next round, you attack, dealing 30 Flying damage. Used by 1 battle pets."
2298,Raise Ally,,,4 turns,2 turns,100%,Undead,0,"Summon a skeletal minion that assaults the enemy team's front pet, dealing 9 Undead damage each round.   Each minion lasts 4 rounds. Used by 4 battle pets."
1338,Cute As A Button,,,,,100%,Critter,0,Look cute. Used by 1 battle pets. In the Critter Battle Pet Abilities category. Always up to date with the latest patch (11.1.7).
2419,Gorm Chitin,,,5 turns,3 turns,100%,Critter,0,Reduces up to 20 damage from each attack against you for 5 rounds. Used by 1 battle pets. In the Critter Battle Pet Abilities category. Always up to date.
1084,Fade,,,,8 turns,100%,Magic,0,"The user fades away, avoiding the opponent's attack. The user then swaps with a random pet. Used by 6 battle pets. In the Magic Battle Pet Abilities category."
1233,Dark Talon,18,,,,200%,Magic,0,"200% Hit Chance  Tears viciously at the enemy, dealing 18 Magic damage. Used by 7 battle pets. In the Magic Battle Pet Abilities category. Always up to date."
1597,Arcane Annihilator,20,,1 turns,,100%,Magic,0,"100% Hit Chance  Blasts the enemy with a surge of arcane power, dealing 20 Magic damage.   Opponents struck by the blast take 50% extra damage for DATA ERROR rounds."
1731,Nightmare,25,,2 turns,3 turns,100%,Magic,0,"100% Hit Chance  Call nightmares onto the enemy, dealing 25 Magic damage and causing the target to receive 50% less healing for 2 rounds. Used by 15 battle pets."
1867,Arcane Shot,,,,,100%,Magic,0,"100% Hit Chance  First use: Loads the cannon.  Second use: Fires the cannon, dealing 45 Magic damage. Used by 1 battle pets. In the Magic Battle Pet Abilities category."
2012,Return to Sender,20,,,5 turns,100%,Magic,0,100% Hit Chance  Deals 20 Magic damage and forces an opponent's pet to swap into battle. Used by 2 battle pets. In the Magic Battle Pet Abilities category.
2381,Dark Bolt,30,,,1 turns,70%,Magic,0,"70% Hit Chance  Blasts the enemy with a surge of shadow, dealing 30 Magic damage. Used by 12 battle pets. In the Magic Battle Pet Abilities category."
2417,Slime Time,110,,,3 turns,100%,Magic,0,100% Hit Chance  Deals 10 Magic damage to the enemy's active pet and 50 Magic damage to the enemy's backline pets. Used by 1 battle pets. A battle pet ability.
909,Paralyzing Shock,30,,3 turns,5 turns,100%,Elemental,0,"100% Hit Chance  Sends a paralyzing shock through the target, dealing 30 Elemental damage.  The target cannot swap for 3 rounds. Used by 6 battle pets."
1005,Goldskin,15,,1 turns,,100%,Elemental,0,100% Hit Chance  Deals 15 Elemental damage and reduces up to 5 damage from each attack against you for 1 rounds. Used by 5 battle pets. A battle pet ability.
1010,Inebriate,,,4 turns,,100%,Elemental,0,100% Hit Chance  Reduces the enemy team's hit chance by 25% for 4 rounds. Used by 4 battle pets. In the Elemental Battle Pet Abilities category.
1573,I Am Broot!,,22,3 turns,3 turns,100%,Elemental,0,"100% Hit Chance  Roars with nature's fury, restoring 22 health and increasing damage dealt by 25% for 3 rounds. Used by 1 battle pets. A battle pet ability."
2474,Ottest Breath,16,,4 turns,3 turns,100%,Elemental,0,100% Hit Chance  Deals 16 Elemental damage instantly. The enemy continues to  Burn for 4 additional Elemental damage per round for 4 rounds.
2477,Shiverweb Swarm,40,,,3 turns,100%,Elemental,0,"100% Hit Chance  Swarms the enemy with ice spiders, dealing 20 Elemental damage.   Deals double damage if the target is Webbed. Used by 1 battle pets."
2508,Storm Breath,25,,,,100%,Elemental,0,"100% Hit Chance  Breathes a lightning storm at the enemy, dealing 20 Elemental damage.  Attacks a second time for 5 Elemental damage when the weather is Lightning Storm."
2512,Ice Age,40,,1 turns,5 turns,25%,Elemental,0,100% Hit Chance  Deals 40 Elemental damage and has a 25% chance to stun the target. Used by 2 battle pets. In the Elemental Battle Pet Abilities category.
441,Rend,30,,,,50%,Beast,0,"100% Hit Chance  Lashes the enemy 1-2 times, dealing 10 Beast damage per lash.  Attacks an additional time if the user attacks first. Used by 20 battle pets."
1301,Pig Out,14,100,,1 turns,100%,Beast,0,100% Hit Chance  Deals 14 Beast damage.  The user is healed for 100% of the damage dealt. Used by 12 battle pets. In the Beast Battle Pet Abilities category.
2471,Rend Flesh,40,,,4 turns,100%,Beast,0,"100% Hit Chance  Razor sharp teeth and claws tear into the enemy, dealing 40 Beast damage. Used by 1 battle pets. In the Beast Battle Pet Abilities category."
932,Croak,20,,4 turns,4 turns,100%,Aquatic,0,100% Hit Chance  Deals 20 Aquatic damage and reduces the enemy pet's critical strike chance by 100% for 4 rounds. Used by 9 battle pets. A battle pet ability.
2411,Deep Snap,10,,,1 turns,100%,Aquatic,0,"100% Hit Chance  Bites deeply into the enemy, dealing 10 Aquatic damage.   Damage increases by 10 each time it is used. Max 200 Aquatic damage."
2412,Healing Crash,,,,3 turns,100%,Aquatic,0,Restores 50% of the caster's health. Used by 1 battle pets. In the Aquatic Battle Pet Abilities category. Always up to date with the latest patch.
2519,Bubble Blast,20,,,1 turns,100%,Aquatic,0,"100% Hit Chance  Rushes to the enemy in a blast of bubbles, dealing 20 Aquatic damage.   This move always goes first. Used by 3 battle pets."
1625,Tesla Cannon,22,,,,100%,Mechanical,0,"100% Hit Chance  Zaps an enemy, dealing 22 Mechanical damage. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category. Always up to date."
1917,Hammer,30,,,,100%,Mechanical,0,100% Hit Chance  Deals 30 Mechanical damage and forces an opponent's pet to swap into battle. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category.
1937,Fel Exhaust,12,,4 turns,,100%,Mechanical,0,100% Hit Chance  Deals 12 Mechanical damage instantly. The enemy Burns for 5 additional Mechanical damage per round for 4 rounds. Used by 2 battle pets.
2086,Flame Cannon,80,,,3 turns,100%,Mechanical,0,100% Hit Chance  Deals 16 Mechanical damage instantly to all enemy pets.  Prone to malfunction. Used by 1 battle pets. In the Mechanical Battle Pet Abilities category.
2228,Sonic Blast,20,,,,100%,Mechanical,0,"100% Hit Chance  Release a blast of sonic energy at your target, dealing 20 Mechanical damage. Used by 4 battle pets. In the Mechanical Battle Pet Abilities category."
2242,Shredder Blade,21,,,,100%,Mechanical,0,"100% Hit Chance  Launch a deadly Shredder Blade at your enemy, dealing 21 Mechanical damage. Used by 2 battle pets. In the Mechanical Battle Pet Abilities category."
2341,Money Meteor,45,,,5 turns,100%,Mechanical,0,"100% Hit Chance  Teleport a giant ball of coins from the hidden vault on top of the enemy team, dealing 45 Mechanical damage, split evenly amongst them."
2466,Stoke the Flames,,30,7 turns,3 turns,100%,Mechanical,0,"100% Hit Chance  Restores 30 health to the user and changes the weather to Scorched Earth for 7 rounds.  During Scorched Earth, all pets count as Burning and all active pets take 4 Dragonkin damage per round."
2315,Bubble X,,,,5 turns,100%,Humanoid,0,"A bubble surrounds you, blocking the next three attacks. Used by 1 battle pets. A battle pet ability from World of Warcraft. Always up to date."
1082,Jade Breath,20,,,,100%,Dragonkin,0,"100% Hit Chance  Breathes jade fire on to the enemy, dealing 20 Dragonkin damage. Used by 3 battle pets. In the Dragonkin Battle Pet Abilities category."
2212,Stunning Peck,,,5 turns,15 turns,100%,Flying,0,100% Hit Chance  Stun the target for 5 rounds and forces the opponent's lowest health pet to swap into battle.   Why is it always the seagulls?
2294,Soul Steal,14,50,,,100%,Undead,0,100% Hit Chance  Deals 14 Undead damage and heals the user for 50% of the damage dealt. Used by 12 battle pets. In the Undead Battle Pet Abilities category.
1797,Dumpster Dive,30,,1 turns,4 turns,100%,Critter,0,"100% Hit Chance  Leap up high, becoming unattackable for one round.   On the next round, you attack, dealing 30 Critter damage. Used by 2 battle pets."
2010,Snail Mail,50,,,4 turns,100%,Critter,0,"100% Hit Chance  Builds up power during the first round.  The next round the user charges the enemy with unstoppable force, dealing 50 Critter damage."
600,Time Stop,,,1 turns,5 turns,100%,Magic,0,100% Hit Chance  Stun the target for 1 rounds. Used by 1 battle pets. In the Magic Battle Pet Abilities category. Always up to date with the latest patch.
1335,Rawr!,,,,,100%,Magic,0,Imagine yourself as a real elekk and the damage you could inflict if that were actually true. Used by 1 battle pets. In the Magic Battle Pet Abilities category.
1810,Temporal Anomaly,,,9 turns,3 turns,200%,Magic,0,Reduce your opponents team's speed by 25% for 9 rounds. Used by 2 battle pets. In the Magic Battle Pet Abilities category. Always up to date.
1933,Rewind Time,,70,,3 turns,100%,Magic,0,Restores 20 health plus half of the last hit taken by the user. Used by 2 battle pets. In the Magic Battle Pet Abilities category. Always up to date.
1027,Fire Quills,30,,,,50%,Elemental,0,"100% Hit Chance  Flings 1-2 fiery quills at the enemy, dealing 10 Elemental damage per hit.  Hits an additional time if the user attacks first."
1557,Buuurp!,30,,2 turns,4 turns,100%,Elemental,0,100% Hit Chance  Deals 30 Elemental damage instantly. The enemy is Poisoned for 5 additional Elemental damage per round for 2 rounds. Used by 5 battle pets.
1764,Cosmic Smash,27,,,2 turns,100%,Elemental,0,100% Hit Chance  Deals 11 Elemental damage to the enemy's active pet and 8 Elemental damage to the enemy's backline pets. Used by 5 battle pets.
1786,Thunderclap,36,,,4 turns,100%,Elemental,0,100% Hit Chance  Deals 36 Elemental damage split evenly across the enemy team. Used by 3 battle pets. In the Elemental Battle Pet Abilities category.
2230,Sonic Blast,25,,,,100%,Elemental,0,"100% Hit Chance  Release a blast of sonic energy at your target, dealing 25 Elemental damage. Used by 1 battle pets. In the Elemental Battle Pet Abilities category."
412,Gnaw,25,,,,100%,Beast,0,100% Hit Chance  Deals 15 Beast damage plus 10 additional damage if the user attacks first. Used by 29 battle pets. In the Beast Battle Pet Abilities category.
1065,Digest Brains,,30,,3 turns,100%,Beast,0,"Pauses to digest some of the delicious brains in the user's tummy, restoring 30 of the user's health. Used by 7 battle pets. In the Beast Battle Pet Abilities category."
2205,Howl,,,2 turns,3 turns,100%,Beast,0,"100% Hit Chance  A distant howl frightens the target, increasing the damage they take on the next attack by 100%, lasts 2 rounds. Used by 3 battle pets."
2406,Mud Rake,27,,9 turns,3 turns,100%,Beast,0,"100% Hit Chance  Kick up a mudslide, dealing 27 Beast damage and causing muddy weather for 9 rounds.   Muddy weather prevents any pet that enters the battlefield from swapping out for 3 rounds, and increases all critical damage dealt by 25%."
2493,Zoomies,25,,2 turns,3 turns,85%,Beast,0,"85% Hit Chance  Attacks the enemy 5 times, dealing 5 Beast damage per attack.  At the end of the round, your speed increases by 10% for each time the ability hits. This speed increase lasts for 2 turns."
1865,Frost Shot,,,,,100%,Aquatic,0,"100% Hit Chance  First use: Loads the cannon.  Second use: Fires the cannon, dealing 45 Aquatic damage. Used by 1 battle pets. In the Aquatic Battle Pet Abilities category."
2248,Coolant Flush,35,,2 turns,2 turns,100%,Aquatic,0,"100% Hit Chance  Deals 15 Aquatic damage to the primary enemy pet and rooting it in place for 2 rounds, and deals 10 Aquatic to any other enemy pets.  All enemy pets are also slowed by 50% for 2 rounds."
2251,Krag'wa's Wrath,25,,,4 turns,100%,Aquatic,0,100% Hit Chance  Deals 25 Aquatic damage split across the enemy team and forces the opponent's lowest health pet to swap into battle. Used by 2 battle pets.
1919,Firebomb,20,,9 turns,,100%,Mechanical,0,"100% Hit Chance  Turns the battlefield into a raging inferno, dealing 20 Mechanical damage.   Fire continues to Burn the enemy, dealing 5 Mechanical damage each round for 9 rounds. This effect can be applied up to 9 times."
1920,Clamp,25,,3 turns,4 turns,100%,Mechanical,0,"100% Hit Chance  Clamps the target, dealing 25 Mechanical damage.  The target cannot swap for 3 rounds. Used by 8 battle pets. In the Mechanical Battle Pet Abilities category."
